farm_id,region,date,location_lat,location_lon,crop_name,previous_crop,sowing_date,harvest_date,yield_ton_per_acre,area_acre,season,month,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_mps,forecast_rainfall_mm_7d,forecast_temp_max_c_7d,forecast_temp_min_c_7d,rolling_rain_7d,rolling_rain_30d,heat_stress_days_30d,growing_degree_days,rainfall_anomaly,spi_index,nitrogen,phosphorus,potassium,soil_ph,organic_carbon,npk_ratio,soil_fertility_score,monocrop_count,drought_risk_label,flood_risk_label
1574,Punjab,2022-09-28,30.9005,76.1861,wheat,soybean,2022-09-28,2023-03-06,3.12,1.96,zaid,9,36.62,28.97,22.2,61.91,2.43,46.16,28.68,21.89,27.21,139.93,0,1420.9,0.72,-0.02,327.4,156.37,201.37,5.65,0.82,2.284,1.0,0,0,0
1575,Gujarat,2021-10-17,22.1723,72.3679,cotton,wheat,2021-10-17,2022-02-16,3.32,0.68,kharif,10,21.12,32.22,20.13,31.83,1.68,16.43,32.49,20.44,19.84,67.91,1,1034.91,0.12,-2.38,251.44,169.03,166.49,7.78,1.083,1.957,1.0,5,1,0
1576,West Bengal,2022-03-06,22.6386,88.9384,soybean,mustard,2022-03-06,2022-09-01,2.34,4.17,kharif,3,115.87,24.65,16.28,70.58,2.91,121.19,25.27,15.39,131.64,222.15,0,1032.36,-0.95,-0.33,275.01,137.17,236.29,5.64,1.026,2.162,1.0,1,0,0
1577,Gujarat,2021-08-16,22.8219,71.723,cotton,maize,2021-08-16,2022-02-12,3.89,3.54,kharif,8,113.7,38.45,33.31,54.79,4.37,94.83,40.09,34.95,99.85,430.24,8,1187.38,-1.25,0.49,268.77,133.81,189.04,7.06,0.577,1.972,1.0,5,0,0
1578,West Bengal,2021-03-23,22.3114,88.2732,cotton,rice,2021-03-23,2021-07-05,2.52,4.46,kharif,3,15.83,24.51,14.15,80.75,4.35,12.75,25.19,13.94,17.89,33.45,1,841.3,0.8,0.83,299.02,190.69,87.37,5.9,0.773,1.924,1.0,5,0,0
1579,Odisha,2022-11-18,21.4999,84.8559,sorghum,sorghum,2022-11-18,2023-02-19,2.11,3.41,rabi,11,48.24,27.55,18.22,84.26,3.05,45.33,27.6,17.94,39.31,112.79,1,1277.74,-0.85,-0.19,231.39,109.98,196.38,7.69,0.836,1.792,1.0,1,0,0
1580,Gujarat,2022-12-30,21.9559,72.1184,sorghum,mustard,2022-12-30,2023-05-28,2.55,1.91,kharif,12,49.07,44.71,38.19,35.56,4.42,32.14,44.59,38.93,56.7,185.07,10,1496.45,0.22,0.53,301.24,103.32,140.57,6.12,0.706,1.817,1.0,5,0,0
1581,Maharashtra,2022-10-14,19.3134,75.3348,cotton,maize,2022-10-14,2023-02-22,3.55,0.62,rabi,10,57.08,26.53,22.89,70.69,1.62,70.26,26.1,21.54,54.89,98.9,4,1384.41,1.06,-0.71,164.05,88.49,211.59,6.78,0.956,1.547,1.0,1,0,0
1582,Bihar,2022-09-27,25.2364,85.4651,wheat,rice,2022-09-27,2023-01-19,3.69,2.48,kharif,9,191.71,32.54,26.51,53.96,2.27,237.93,32.54,26.59,197.45,668.88,7,1323.07,-0.1,-1.04,139.19,128.1,187.46,5.86,0.383,1.516,1.0,0,0,0
1583,Karnataka,2022-05-23,14.8787,76.2571,wheat,mustard,2022-05-23,2022-09-12,3.48,6.33,kharif,5,25.3,24.58,17.01,59.89,5.29,16.29,26.06,16.02,18.81,42.22,3,1000.49,0.81,0.2,171.21,191.8,235.06,7.96,1.231,1.994,1.0,2,0,0
1584,Karnataka,2022-10-01,14.9839,76.5641,rice,sorghum,2022-10-01,2023-03-02,3.37,2.08,kharif,10,52.14,30.81,27.03,71.11,3.92,64.68,31.31,25.39,35.42,113.27,0,1234.09,0.02,1.28,257.4,118.73,232.8,6.73,0.418,2.03,1.0,4,0,0
1585,Rajasthan,2021-03-07,27.624,75.9434,rice,wheat,2021-03-07,2021-07-01,4.01,2.99,rabi,3,36.62,34.86,25.8,30.0,3.62,29.45,36.44,24.62,32.55,55.97,5,1291.05,0.1,-0.09,260.84,193.23,113.29,6.33,0.975,1.891,1.0,5,0,0
1586,Madhya Pradesh,2021-07-18,23.9513,77.7843,sorghum,soybean,2021-07-18,2021-12-27,1.93,2.28,kharif,7,13.91,31.81,25.09,48.43,4.4,12.47,31.67,23.17,9.3,36.46,2,1117.66,0.3,-0.54,288.69,199.29,190.75,6.44,1.268,2.262,1.0,1,0,0
1587,Gujarat,2021-04-23,22.3079,71.8652,soybean,rice,2021-04-23,2021-07-25,2.31,5.76,kharif,4,6.92,34.21,24.55,52.63,3.33,7.5,35.01,23.63,5.83,20.87,2,1185.53,0.23,0.33,209.36,128.33,189.77,6.3,0.564,1.758,1.0,4,0,0
1588,Gujarat,2022-10-12,21.824,71.1076,maize,soybean,2022-10-12,2023-02-15,5.31,5.18,zaid,10,45.18,30.82,21.46,33.5,4.13,29.41,30.47,22.87,22.64,144.83,4,1618.93,-0.09,0.06,207.33,181.36,94.6,6.24,1.339,1.611,1.0,5,0,0
1589,Punjab,2021-06-01,31.1367,76.3933,wheat,soybean,2021-06-01,2021-10-26,4.23,4.67,zaid,6,28.12,26.98,21.5,79.05,5.06,23.19,25.21,23.12,23.87,49.99,3,823.91,0.36,0.96,129.07,135.56,223.21,7.77,0.696,1.626,1.0,1,0,0
1590,Maharashtra,2022-05-23,18.8008,75.3794,wheat,maize,2022-05-23,2022-09-05,3.56,5.83,rabi,5,0.0,26.94,19.44,74.62,1.48,0.0,26.39,18.76,0.0,0.0,2,1084.87,-0.25,0.79,347.31,75.84,234.77,6.89,0.432,2.193,1.0,3,0,0
1591,Bihar,2022-04-17,25.5704,84.7012,cotton,rice,2022-04-17,2022-08-20,3.46,5.17,kharif,4,13.13,27.75,21.86,71.67,3.43,13.31,27.76,20.52,5.99,36.23,1,1191.58,-0.72,0.17,251.64,80.64,225.57,6.95,0.946,1.859,1.0,3,0,0
1592,Rajasthan,2021-12-31,27.256,75.974,rice,sorghum,2021-12-31,2022-04-03,4.18,4.66,kharif,12,0.0,39.55,32.63,30.0,4.08,0.0,37.75,31.42,0.0,0.0,9,1057.4,0.08,0.57,271.47,176.16,146.98,5.6,0.663,1.982,1.0,4,0,0
1593,Tamil Nadu,2022-06-08,11.3019,78.5974,cotton,wheat,2022-06-08,2022-10-28,3.25,0.86,rabi,6,238.51,28.23,15.87,94.38,3.55,299.31,27.96,16.79,97.8,651.63,4,1375.76,0.16,0.24,317.03,168.9,93.21,7.51,0.377,1.93,1.0,2,0,1
1594,Haryana,2021-04-10,28.71,76.3059,cotton,soybean,2021-04-10,2021-09-29,3.84,6.35,rabi,4,42.74,29.24,21.79,54.18,2.52,48.89,29.7,22.32,49.95,95.78,5,734.09,1.18,1.51,317.86,187.57,104.58,6.45,0.523,2.033,1.0,2,0,0
1595,Rajasthan,2022-09-28,26.1777,75.8268,maize,sorghum,2022-09-28,2023-01-22,5.23,6.23,rabi,9,38.05,29.39,20.65,30.0,2.94,27.92,30.58,22.21,24.94,116.94,2,1551.92,0.2,2.68,135.56,132.82,233.28,6.32,0.959,1.672,1.0,5,0,0
1596,West Bengal,2022-09-19,23.0471,88.3427,maize,soybean,2022-09-19,2023-01-13,4.16,5.49,kharif,9,44.57,29.28,24.02,68.57,2.49,34.32,31.19,24.55,53.23,168.19,4,701.99,-1.14,-2.39,284.06,145.56,88.54,7.37,0.631,1.727,1.0,5,1,0
1597,Assam,2021-12-25,26.1895,91.0788,rice,sorghum,2021-12-25,2022-05-23,4.2,3.17,kharif,12,196.43,25.17,18.34,74.7,2.68,236.04,24.55,16.91,100.17,569.51,0,757.07,-0.36,0.66,175.47,153.1,211.29,6.83,1.355,1.8,1.0,0,0,0
1598,Odisha,2022-08-30,20.4982,84.6333,cotton,cotton,2022-08-30,2022-12-13,3.57,3.42,kharif,8,191.6,26.24,21.06,86.26,2.11,194.83,26.88,22.06,157.98,542.19,2,1074.74,0.23,1.0,193.07,143.51,148.22,6.22,1.069,1.616,1.0,1,0,0
1599,Tamil Nadu,2022-02-25,10.4418,77.6956,rice,cotton,2022-02-25,2022-06-09,4.51,2.54,kharif,2,113.02,25.61,20.23,92.22,2.46,142.02,26.68,19.19,102.27,190.04,2,799.24,-0.18,0.39,327.69,143.43,154.25,7.06,0.96,2.085,1.0,1,0,0
1600,Uttar Pradesh,2021-12-27,26.4279,80.8397,sorghum,soybean,2021-12-27,2022-06-18,3.09,1.25,rabi,12,120.06,29.91,22.06,63.19,2.03,135.97,31.56,22.03,140.05,393.74,2,1313.57,-0.19,0.95,183.3,87.08,222.14,7.36,0.655,1.642,1.0,1,0,0
1601,Uttar Pradesh,2021-08-19,26.6506,80.8477,maize,rice,2021-08-19,2021-12-08,4.16,3.89,kharif,8,24.91,29.64,21.53,69.14,2.61,27.83,30.03,22.51,25.97,56.28,4,1277.14,1.2,1.06,292.0,181.55,208.62,7.63,0.385,2.274,1.0,1,0,0
1602,Odisha,2022-02-19,21.5458,85.533,maize,mustard,2022-02-19,2022-06-25,4.16,6.91,kharif,2,48.14,29.7,19.85,99.0,0.38,30.72,31.54,20.79,41.64,74.33,5,838.04,-0.36,0.36,171.66,126.82,162.56,7.89,0.716,1.537,1.0,4,0,0
1603,Maharashtra,2021-07-19,19.2453,75.3601,soybean,cotton,2021-07-19,2021-11-01,2.16,0.81,kharif,7,60.45,25.35,17.88,78.65,2.36,53.44,24.57,17.04,54.57,187.67,2,1202.3,0.02,0.6,310.89,66.3,215.09,7.95,0.557,1.974,1.0,0,0,0
1604,Karnataka,2021-10-05,14.2615,76.1326,rice,maize,2021-10-05,2022-03-01,4.23,3.94,kharif,10,5.0,34.65,27.41,66.33,2.89,3.9,32.93,26.84,2.21,14.33,3,1502.14,0.56,0.27,306.67,178.36,110.79,7.06,0.832,1.986,1.0,2,0,0
1605,Odisha,2022-12-04,20.1727,84.5613,sorghum,maize,2022-12-04,2023-04-16,2.16,1.98,rabi,12,65.99,32.64,24.33,91.1,2.96,82.69,32.68,23.45,64.64,248.4,5,1357.97,-0.17,-1.3,186.37,173.4,116.62,7.44,1.201,1.588,1.0,3,1,0
1606,Bihar,2022-04-22,26.0328,84.5013,sorghum,soybean,2022-04-22,2022-08-15,2.59,6.56,kharif,4,221.94,25.94,17.24,78.23,3.98,194.26,27.95,17.24,176.98,491.59,1,828.35,0.34,0.46,231.87,109.23,193.09,6.72,0.843,1.781,1.0,0,0,1
1607,Madhya Pradesh,2022-03-01,22.6759,78.8854,sorghum,rice,2022-03-01,2022-08-04,2.83,4.16,rabi,3,22.75,30.41,21.85,60.1,2.77,25.28,31.26,22.29,19.09,88.06,6,1215.33,-1.1,-0.82,224.18,64.88,83.36,6.46,0.484,1.241,1.0,0,0,0
1608,Bihar,2022-12-09,25.8648,85.0406,rice,maize,2022-12-09,2023-03-22,3.97,6.41,rabi,12,119.35,27.54,22.9,68.48,1.74,105.69,26.49,22.91,106.17,447.24,0,848.34,-0.48,-1.74,329.22,125.71,89.21,6.88,0.729,1.814,1.0,3,1,0
1609,Gujarat,2021-05-12,22.8207,71.1606,rice,cotton,2021-05-12,2021-10-25,4.76,0.57,rabi,5,93.43,33.81,23.7,57.86,0.46,76.01,35.39,24.65,109.04,355.11,5,1038.2,0.66,1.07,286.42,67.3,159.63,7.57,0.393,1.711,1.0,1,0,0
1610,Karnataka,2022-03-05,14.9139,76.0025,rice,mustard,2022-03-05,2022-06-13,3.28,3.57,kharif,3,1.62,26.9,19.77,76.2,2.41,1.47,26.09,20.51,0.74,3.9,1,1136.81,0.11,-0.09,279.15,185.01,144.66,7.59,0.653,2.029,1.0,1,0,0
1611,Rajasthan,2022-02-23,27.0505,75.5493,maize,rice,2022-02-23,2022-05-27,4.69,6.49,rabi,2,20.38,37.68,30.57,30.0,3.21,23.7,38.22,31.37,17.75,57.33,8,1324.24,-0.87,0.6,279.52,140.64,133.7,5.78,0.707,1.846,1.0,2,0,0
1612,Kerala,2022-12-27,10.7452,75.9669,cotton,maize,2022-12-27,2023-06-25,3.32,5.56,zaid,12,88.71,28.03,22.52,96.17,2.31,58.99,27.78,22.48,64.74,236.21,0,1375.45,0.76,-0.02,238.88,195.01,168.69,6.38,0.7,2.009,1.0,0,0,0
1613,Haryana,2022-05-31,29.2305,76.4509,maize,cotton,2022-05-31,2022-10-19,4.71,3.36,zaid,5,54.62,32.61,24.77,49.16,3.72,60.9,33.11,24.61,46.06,180.41,1,1235.16,-1.3,0.42,180.94,128.46,229.79,6.29,1.348,1.797,1.0,2,0,0
1614,Gujarat,2022-09-25,22.7886,71.8744,rice,mustard,2022-09-25,2023-02-16,4.55,5.36,zaid,9,42.62,38.53,32.7,52.84,1.68,52.89,38.62,33.3,46.06,70.6,9,1479.32,0.2,-0.02,294.55,111.38,221.74,7.78,0.397,2.092,1.0,4,0,0
1615,Rajasthan,2021-03-14,27.2799,75.2745,maize,rice,2021-03-14,2021-08-30,5.67,4.09,rabi,3,21.96,38.23,30.19,52.79,2.37,22.91,39.91,29.97,11.81,57.0,8,1368.72,0.37,-1.59,242.94,130.76,102.37,7.57,1.127,1.587,1.0,3,1,0
1616,Odisha,2022-07-29,21.1885,85.0774,maize,wheat,2022-07-29,2022-11-30,4.48,5.59,rabi,7,0.0,34.56,28.54,86.34,2.72,0.0,33.77,29.01,0.0,0.0,9,725.46,-0.04,0.68,190.75,84.9,80.83,6.29,1.075,1.188,1.0,5,0,0
1617,Gujarat,2021-07-19,22.1241,71.5347,maize,maize,2021-07-19,2021-11-18,4.42,3.74,rabi,7,23.27,38.11,27.68,30.0,5.49,28.01,38.15,28.25,26.4,55.63,6,1204.61,0.41,-0.34,300.11,81.7,124.37,7.0,0.779,1.687,1.0,0,0,0
1618,Bihar,2022-05-08,25.3548,85.6036,wheat,rice,2022-05-08,2022-08-06,4.04,6.95,rabi,5,30.01,24.37,13.87,70.98,3.92,36.85,24.05,14.44,15.14,77.38,0,1219.95,-0.41,-0.13,294.41,75.24,95.75,6.29,1.394,1.551,1.0,1,0,0
1619,Punjab,2022-02-25,30.9608,75.5024,mustard,soybean,2022-02-25,2022-08-22,1.33,4.97,rabi,2,86.52,31.6,20.42,60.07,3.9,68.87,32.19,20.29,101.04,343.7,4,1112.05,-0.08,-0.85,162.4,113.68,144.71,6.19,0.658,1.403,1.0,4,0,0
1620,Karnataka,2021-12-02,14.5824,75.6438,mustard,sorghum,2021-12-02,2022-05-01,1.4,1.53,rabi,12,199.47,28.79,19.98,78.04,3.68,206.51,29.52,19.26,219.57,554.35,6,1243.55,0.5,0.75,218.42,106.58,219.25,5.96,0.98,1.814,1.0,4,0,0
1621,Odisha,2021-10-01,20.9534,85.6968,rice,cotton,2021-10-01,2022-02-21,4.56,6.77,rabi,10,214.41,24.02,17.58,83.24,2.98,132.1,23.35,17.85,123.73,746.88,0,1076.34,-0.11,0.76,347.71,196.25,92.43,7.51,0.691,2.121,1.0,0,0,0
1622,Maharashtra,2021-12-05,19.2902,75.3618,maize,cotton,2021-12-05,2022-05-29,4.86,4.49,kharif,12,51.65,29.67,19.12,78.88,4.01,65.01,29.53,18.35,38.7,135.99,5,1558.45,0.51,0.51,197.62,188.67,193.83,6.54,1.246,1.934,1.0,4,0,0
1623,Karnataka,2021-02-14,14.8931,75.5166,mustard,cotton,2021-02-14,2021-06-29,1.58,6.0,kharif,2,48.18,28.38,22.41,81.1,3.37,41.35,28.93,20.46,51.8,115.83,1,867.33,0.28,-0.52,130.23,167.13,80.74,5.85,1.029,1.26,1.0,3,0,0
1624,Tamil Nadu,2022-09-17,10.927,77.5041,wheat,mustard,2022-09-17,2023-01-12,3.42,2.66,rabi,9,102.77,27.67,18.69,99.0,0.2,87.65,26.8,20.22,107.3,344.43,4,1403.7,-0.63,-2.01,325.78,98.74,82.66,6.15,0.679,1.691,1.0,4,1,0
1625,Karnataka,2021-10-13,15.2788,75.8151,wheat,maize,2021-10-13,2022-01-19,3.83,4.47,kharif,10,51.67,33.41,25.19,99.0,3.8,42.1,34.63,26.0,55.02,157.51,4,1422.54,0.63,0.21,285.16,186.64,129.93,6.9,0.449,2.006,1.0,3,0,0
1626,Tamil Nadu,2022-01-11,10.849,78.1117,soybean,soybean,2022-01-11,2022-06-13,3.18,3.7,kharif,1,142.52,28.23,19.96,84.07,3.28,95.62,28.35,18.8,108.99,223.65,1,1494.12,0.65,0.93,121.42,197.1,133.76,7.79,1.364,1.508,1.0,4,0,0
1627,Uttar Pradesh,2022-02-04,26.6454,80.678,sorghum,wheat,2022-02-04,2022-06-25,2.74,4.49,rabi,2,105.31,26.92,19.28,46.04,4.07,116.9,27.56,20.07,99.75,272.62,1,858.44,-0.73,0.99,269.19,199.8,171.54,7.34,0.659,2.135,1.0,4,0,0
1628,Gujarat,2022-11-04,21.9559,71.6386,maize,maize,2022-11-04,2023-03-20,5.42,5.06,kharif,11,80.85,33.99,28.45,38.62,2.92,89.17,35.42,27.69,36.55,247.6,4,1332.04,-0.05,1.17,221.04,83.58,231.41,7.24,0.739,1.787,1.0,4,0,0
1629,Karnataka,2021-12-04,15.1377,76.0274,sorghum,cotton,2021-12-04,2022-03-15,2.29,1.85,kharif,12,117.16,29.23,25.21,69.75,3.51,84.09,28.39,26.97,115.21,276.4,3,933.02,-0.45,-0.21,329.1,182.38,209.23,6.99,0.37,2.402,1.0,5,0,0
1630,Gujarat,2022-03-08,22.0754,71.5073,rice,mustard,2022-03-08,2022-08-19,3.8,6.98,kharif,3,117.79,29.21,18.64,42.93,3.29,105.13,28.7,18.71,85.63,429.11,3,1369.82,-1.07,-0.23,268.83,176.98,215.56,7.71,0.686,2.205,1.0,1,0,0
1631,Haryana,2021-01-22,29.3103,75.5681,maize,mustard,2021-01-22,2021-06-25,5.29,6.15,kharif,1,0.0,29.5,23.46,70.0,5.61,0.0,31.47,22.49,0.0,0.0,2,1499.6,0.68,-0.02,315.54,189.59,150.01,7.71,0.476,2.184,1.0,5,0,0
1632,Odisha,2022-07-06,21.1717,84.7149,wheat,mustard,2022-07-06,2022-10-28,3.85,1.83,zaid,7,63.82,26.21,16.87,96.72,3.77,41.39,26.09,17.68,65.46,99.49,0,1030.05,0.51,0.37,181.88,197.57,217.33,7.43,1.394,1.989,1.0,0,0,0
1633,Kerala,2021-03-29,11.1253,76.3435,rice,rice,2021-03-29,2021-08-04,4.06,3.58,kharif,3,82.08,33.85,22.96,86.18,1.51,89.01,33.89,23.19,79.42,129.75,4,1233.57,0.15,-0.38,242.89,174.94,225.82,6.52,1.198,2.146,1.0,5,0,0
1634,Gujarat,2022-05-02,22.3566,71.2421,wheat,wheat,2022-05-02,2022-08-18,3.48,2.3,kharif,5,41.89,29.17,17.94,38.31,2.54,43.25,27.17,17.66,34.72,79.03,3,1073.1,-0.33,-2.1,190.73,145.93,198.0,7.8,0.393,1.782,1.0,5,1,0
1635,Madhya Pradesh,2021-11-17,23.115,79.1689,soybean,soybean,2021-11-17,2022-03-05,2.8,5.17,kharif,11,126.12,26.52,20.57,54.96,4.49,83.08,25.95,21.71,76.59,365.04,1,1283.3,-1.13,2.71,223.02,100.48,133.44,7.85,1.135,1.523,1.0,4,0,0
1636,Uttar Pradesh,2022-04-08,26.6433,80.5793,wheat,maize,2022-04-08,2022-07-13,3.64,4.93,kharif,4,14.05,30.8,22.23,63.46,3.44,17.95,30.61,18.77,12.1,33.17,4,1164.93,0.11,0.32,245.76,64.06,121.85,7.41,0.711,1.439,1.0,1,0,0
1637,Uttar Pradesh,2022-02-25,26.5548,80.6857,cotton,rice,2022-02-25,2022-08-18,3.19,2.9,kharif,2,5.9,33.49,24.86,51.28,3.96,6.16,32.3,23.97,5.05,13.65,6,1216.95,0.15,-1.21,210.07,137.47,81.95,7.99,1.025,1.432,1.0,2,1,0
1638,Punjab,2022-06-30,30.385,75.2315,wheat,rice,2022-06-30,2022-10-14,3.31,5.3,kharif,6,16.4,37.99,30.52,55.79,2.45,20.07,36.03,29.17,9.21,29.06,6,1342.34,-0.56,0.11,227.07,135.89,104.69,7.57,0.874,1.559,1.0,3,0,0
1639,Uttar Pradesh,2022-08-04,26.7231,80.5745,rice,maize,2022-08-04,2023-01-24,4.3,2.99,kharif,8,69.29,27.69,19.05,63.59,2.52,50.28,25.14,19.89,80.26,206.84,0,957.36,-0.32,0.64,165.98,109.21,187.29,5.85,0.544,1.542,1.0,0,0,0
1640,Tamil Nadu,2021-03-29,11.1272,77.0706,cotton,sorghum,2021-03-29,2021-08-16,2.7,1.16,zaid,3,32.78,20.9,14.57,78.96,3.15,38.07,21.56,15.55,27.34,100.0,0,1387.73,0.2,-0.12,266.57,166.98,149.74,6.54,0.732,1.944,1.0,3,0,0
1641,Haryana,2022-10-30,28.6496,75.9076,wheat,cotton,2022-10-30,2023-02-05,3.46,4.51,rabi,10,18.58,25.84,16.54,80.7,2.57,15.19,25.33,16.69,9.59,28.07,2,1284.3,0.24,1.02,257.22,125.65,176.54,5.87,1.233,1.865,1.0,4,0,0
1642,Odisha,2022-10-04,21.1201,84.2967,wheat,sorghum,2022-10-04,2023-02-13,4.1,3.89,zaid,10,68.04,28.18,18.16,99.0,2.03,55.66,28.99,18.01,65.72,265.45,3,976.32,-0.24,1.0,311.09,96.23,158.28,7.56,0.408,1.885,1.0,1,0,0
1643,Maharashtra,2022-10-04,19.3677,74.1496,soybean,soybean,2022-10-04,2023-02-07,2.35,3.46,rabi,10,20.2,23.58,16.41,71.18,3.5,16.07,25.19,16.34,19.89,46.52,2,1250.17,-1.36,-1.55,238.15,87.55,220.25,5.89,0.955,1.82,1.0,3,1,0
1644,Assam,2022-05-31,26.7483,91.1902,rice,soybean,2022-05-31,2022-09-21,4.53,3.09,rabi,5,59.9,25.71,17.99,99.0,4.87,54.21,25.6,18.93,66.99,163.31,0,1017.46,-0.69,0.26,167.64,116.86,89.21,6.11,0.65,1.246,1.0,5,0,0
1645,Karnataka,2022-01-21,14.5347,76.5128,cotton,sorghum,2022-01-21,2022-06-14,3.63,1.66,kharif,1,151.18,26.11,14.99,60.94,5.9,139.53,27.02,16.96,80.12,414.13,2,1101.66,0.1,0.27,216.58,70.01,141.29,5.52,0.436,1.426,0.978,1,0,0
1646,Uttar Pradesh,2022-09-09,26.4976,81.1364,sorghum,sorghum,2022-09-09,2022-12-17,2.61,4.38,zaid,9,33.03,28.49,16.05,79.5,2.83,22.71,28.07,16.64,36.9,53.78,1,1057.67,0.35,0.82,146.73,125.87,232.21,7.21,1.005,1.683,1.0,1,0,0
1647,Odisha,2021-10-30,20.6979,85.4173,wheat,mustard,2021-10-30,2022-02-06,3.49,6.89,zaid,10,58.12,30.1,22.21,73.12,1.91,57.39,30.79,21.98,23.36,161.29,3,960.88,-0.03,1.07,258.37,136.99,108.7,7.02,1.268,1.68,1.0,2,0,0
1648,Assam,2022-05-06,26.7632,91.7692,rice,mustard,2022-05-06,2022-10-06,3.73,1.07,kharif,5,56.14,23.24,17.68,96.93,4.67,47.74,22.23,17.05,43.53,188.79,0,1146.88,0.81,-0.91,203.55,196.21,235.45,6.27,0.444,2.117,1.0,1,0,0
1649,Haryana,2022-08-11,29.2822,76.065,wheat,maize,2022-08-11,2023-01-20,3.51,1.1,rabi,8,99.48,31.88,24.37,51.41,4.43,83.69,30.88,24.75,52.17,345.24,4,1346.96,-0.15,1.28,148.78,194.84,152.54,6.93,1.154,1.654,1.0,0,0,0
1650,Madhya Pradesh,2021-03-14,23.4377,78.5992,mustard,sorghum,2021-03-14,2021-09-02,1.14,4.42,rabi,3,39.32,32.12,25.84,70.72,3.7,46.68,32.42,26.8,20.83,88.31,5,1010.64,1.19,0.53,337.14,121.76,225.1,7.75,1.238,2.28,1.0,1,0,0
1651,Madhya Pradesh,2022-03-17,23.5613,78.57,mustard,wheat,2022-03-17,2022-08-31,2.65,0.96,rabi,3,13.62,42.02,35.81,88.27,3.09,13.49,40.68,34.81,8.09,49.69,11,1455.39,-0.28,0.69,341.03,76.84,160.08,6.79,1.019,1.926,1.0,0,0,0
1652,Bihar,2022-01-02,25.6155,85.619,wheat,cotton,2022-01-02,2022-06-08,4.5,3.16,rabi,1,130.27,30.28,21.04,53.61,4.9,97.49,31.41,20.92,105.12,394.44,4,1142.9,0.25,0.35,330.88,114.23,203.91,6.57,0.814,2.163,1.0,1,0,0
1653,Bihar,2022-05-28,25.2067,84.3938,wheat,wheat,2022-05-28,2022-10-30,3.77,3.38,zaid,5,52.65,28.91,20.74,68.58,3.67,61.44,28.64,19.48,56.64,96.25,0,915.73,0.98,1.57,326.21,93.66,135.6,7.87,1.15,1.852,1.0,1,0,0
1654,Tamil Nadu,2022-02-19,10.485,76.8345,mustard,mustard,2022-02-19,2022-06-24,1.45,3.96,kharif,2,11.17,30.34,23.84,90.25,1.79,12.06,28.7,23.47,4.77,33.7,3,832.52,0.64,-0.63,322.86,76.62,112.65,6.79,0.927,1.707,1.0,1,0,0
1655,Kerala,2022-04-12,10.3172,76.7626,maize,rice,2022-04-12,2022-08-05,5.12,3.97,rabi,4,175.1,31.1,18.85,99.0,2.46,221.7,31.35,18.5,156.44,315.36,4,1181.73,-0.24,-0.39,140.48,100.36,156.16,6.41,1.093,1.323,1.0,1,0,0
1656,Assam,2022-07-30,25.9785,91.3314,wheat,rice,2022-07-30,2022-11-03,4.56,2.14,rabi,7,107.28,30.3,24.16,99.0,3.2,122.22,29.6,22.58,84.2,170.07,6,1191.73,0.89,0.52,160.48,156.82,155.44,6.73,0.506,1.576,1.0,4,0,0
1657,Kerala,2022-03-26,10.8478,76.3108,soybean,maize,2022-03-26,2022-07-11,3.21,0.74,rabi,3,107.17,21.38,9.33,79.93,2.67,71.77,21.58,9.16,101.93,176.14,0,1192.6,0.16,0.42,266.45,86.86,173.73,6.77,0.523,1.757,1.0,1,0,0
1658,Maharashtra,2022-06-27,18.6968,75.2688,soybean,sorghum,2022-06-27,2022-11-08,2.82,1.23,rabi,6,153.63,27.41,16.94,57.63,4.32,188.9,26.81,16.0,160.59,386.98,0,1110.91,-0.02,0.19,269.18,149.64,211.87,7.56,0.365,2.102,1.0,4,0,0
1659,Karnataka,2022-01-26,15.0377,75.3118,cotton,soybean,2022-01-26,2022-06-27,3.03,5.46,rabi,1,173.47,29.87,19.81,61.23,5.04,167.17,27.97,18.88,177.74,492.79,10,1158.74,-0.11,0.56,153.29,81.05,100.15,7.04,1.276,1.115,1.0,3,0,0
1660,Odisha,2021-07-17,21.013,84.7948,maize,sorghum,2021-07-17,2021-11-17,5.18,3.37,kharif,7,77.63,22.36,12.5,80.96,3.38,67.81,22.61,13.24,42.12,240.43,0,1202.4,-0.57,0.27,125.47,186.37,128.22,7.65,1.122,1.467,1.0,3,0,0
1661,Bihar,2021-09-16,25.107,85.5613,sorghum,wheat,2021-09-16,2022-01-18,2.31,1.46,rabi,9,31.35,36.04,27.45,75.03,1.58,36.93,36.31,29.01,30.09,95.46,7,1576.61,0.63,1.18,251.38,187.85,197.78,6.81,1.009,2.123,1.0,0,0,0
1662,Haryana,2022-05-14,29.0,75.9335,maize,rice,2022-05-14,2022-09-28,4.32,1.98,rabi,5,86.7,36.02,28.04,58.42,2.67,58.15,36.08,27.06,70.59,291.05,6,890.41,-1.06,-0.12,348.79,75.14,115.63,7.06,1.365,1.799,1.0,3,0,0
1663,Punjab,2022-03-11,30.613,76.3284,maize,maize,2022-03-11,2022-07-19,3.84,5.79,rabi,3,42.0,31.45,19.96,42.96,1.34,48.74,31.68,20.09,36.39,159.18,0,1362.03,-0.02,2.53,286.89,173.89,181.78,7.25,0.974,2.142,1.0,2,0,0
